ID;Nome;Area;Regione;Provincia
017120;Nuvolera;Nord Ovest;Lombardia;Brescia
017121;Odolo;Nord Ovest;Lombardia;Brescia
017122;Offlaga;Nord Ovest;Lombardia;Brescia
017123;Ome;Nord Ovest;Lombardia;Brescia
017124;Ono San Pietro;Nord Ovest;Lombardia;Brescia
017125;Orzinuovi;Nord Ovest;Lombardia;Brescia
017126;Orzivecchi;Nord Ovest;Lombardia;Brescia
017127;Ospitaletto;Nord Ovest;Lombardia;Brescia
017128;Ossimo;Nord Ovest;Lombardia;Brescia
017129;Padenghe sul Garda;Nord Ovest;Lombardia;Brescia
017130;Paderno Franciacorta;Nord Ovest;Lombardia;Brescia
017131;Paisco Loveno;Nord Ovest;Lombardia;Brescia
017132;Paitone;Nord Ovest;Lombardia;Brescia
017133;Palazzolo sull'Oglio;Nord Ovest;Lombardia;Brescia
017134;Paratico;Nord Ovest;Lombardia;Brescia
017135;Paspardo;Nord Ovest;Lombardia;Brescia
017136;Passirano;Nord Ovest;Lombardia;Brescia
017137;Pavone del Mella;Nord Ovest;Lombardia;Brescia
017138;San Paolo;Nord Ovest;Lombardia;Brescia
017139;Pertica Alta;Nord Ovest;Lombardia;Brescia
017140;Pertica Bassa;Nord Ovest;Lombardia;Brescia
017141;Pezzaze;Nord Ovest;Lombardia;Brescia
017142;Pian Camuno;Nord Ovest;Lombardia;Brescia
017143;Pisogne;Nord Ovest;Lombardia;Brescia
017144;Polaveno;Nord Ovest;Lombardia;Brescia
017145;Polpenazze del Garda;Nord Ovest;Lombardia;Brescia
017146;Pompiano;Nord Ovest;Lombardia;Brescia
017147;Poncarale;Nord Ovest;Lombardia;Brescia
017148;Ponte di Legno;Nord Ovest;Lombardia;Brescia
017149;Pontevico;Nord Ovest;Lombardia;Brescia
017150;Pontoglio;Nord Ovest;Lombardia;Brescia
017151;Pozzolengo;Nord Ovest;Lombardia;Brescia
017152;Pralboino;Nord Ovest;Lombardia;Brescia
017153;Preseglie;Nord Ovest;Lombardia;Brescia
017155;Prevalle;Nord Ovest;Lombardia;Brescia
017156;Provaglio d'Iseo;Nord Ovest;Lombardia;Brescia
017157;Provaglio Val Sabbia;Nord Ovest;Lombardia;Brescia
017158;Puegnago del Garda;Nord Ovest;Lombardia;Brescia
017159;Quinzano d'Oglio;Nord Ovest;Lombardia;Brescia
017160;Remedello;Nord Ovest;Lombardia;Brescia
017161;Rezzato;Nord Ovest;Lombardia;Brescia
017162;Roccafranca;Nord Ovest;Lombardia;Brescia
017163;Rodengo Saiano;Nord Ovest;Lombardia;Brescia
017164;Roè Volciano;Nord Ovest;Lombardia;Brescia
017165;Roncadelle;Nord Ovest;Lombardia;Brescia
017166;Rovato;Nord Ovest;Lombardia;Brescia
017167;Rudiano;Nord Ovest;Lombardia;Brescia
017168;Sabbio Chiese;Nord Ovest;Lombardia;Brescia
017169;Sale Marasino;Nord Ovest;Lombardia;Brescia
017170;Salò;Nord Ovest;Lombardia;Brescia
017171;San Felice del Benaco;Nord Ovest;Lombardia;Brescia
017172;San Gervasio Bresciano;Nord Ovest;Lombardia;Brescia
017173;San Zeno Naviglio;Nord Ovest;Lombardia;Brescia
017174;Sarezzo;Nord Ovest;Lombardia;Brescia
017175;Saviore dell'Adamello;Nord Ovest;Lombardia;Brescia
017176;Sellero;Nord Ovest;Lombardia;Brescia
017177;Seniga;Nord Ovest;Lombardia;Brescia
017178;Serle;Nord Ovest;Lombardia;Brescia
017179;Sirmione;Nord Ovest;Lombardia;Brescia
017180;Soiano del Lago;Nord Ovest;Lombardia;Brescia
017181;Sonico;Nord Ovest;Lombardia;Brescia
017182;Sulzano;Nord Ovest;Lombardia;Brescia
017183;Tavernole sul Mella;Nord Ovest;Lombardia;Brescia
017184;Temù;Nord Ovest;Lombardia;Brescia
017185;Tignale;Nord Ovest;Lombardia;Brescia
017186;Torbole Casaglia;Nord Ovest;Lombardia;Brescia
017187;Toscolano-Maderno;Nord Ovest;Lombardia;Brescia
017188;Travagliato;Nord Ovest;Lombardia;Brescia
017189;Tremosine sul Garda;Nord Ovest;Lombardia;Brescia
017190;Trenzano;Nord Ovest;Lombardia;Brescia
017191;Treviso Bresciano;Nord Ovest;Lombardia;Brescia
017192;Urago d'Oglio;Nord Ovest;Lombardia;Brescia
017193;Vallio Terme;Nord Ovest;Lombardia;Brescia
017194;Valvestino;Nord Ovest;Lombardia;Brescia
017195;Verolanuova;Nord Ovest;Lombardia;Brescia
017196;Verolavecchia;Nord Ovest;Lombardia;Brescia
017197;Vestone;Nord Ovest;Lombardia;Brescia
017198;Vezza d'Oglio;Nord Ovest;Lombardia;Brescia
017199;Villa Carcina;Nord Ovest;Lombardia;Brescia
017200;Villachiara;Nord Ovest;Lombardia;Brescia
017201;Villanuova sul Clisi;Nord Ovest;Lombardia;Brescia
017202;Vione;Nord Ovest;Lombardia;Brescia
017203;Visano;Nord Ovest;Lombardia;Brescia
017204;Vobarno;Nord Ovest;Lombardia;Brescia
017205;Zone;Nord Ovest;Lombardia;Brescia
017206;Piancogno;Nord Ovest;Lombardia;Brescia
018001;Alagna;Nord Ovest;Lombardia;Pavia
018002;Albaredo Arnaboldi;Nord Ovest;Lombardia;Pavia
018003;Albonese;Nord Ovest;Lombardia;Pavia
018004;Albuzzano;Nord Ovest;Lombardia;Pavia
018005;Arena Po;Nord Ovest;Lombardia;Pavia
018006;Badia Pavese;Nord Ovest;Lombardia;Pavia
018007;Bagnaria;Nord Ovest;Lombardia;Pavia
018008;Barbianello;Nord Ovest;Lombardia;Pavia
018009;Bascapè;Nord Ovest;Lombardia;Pavia
018011;Bastida Pancarana;Nord Ovest;Lombardia;Pavia
018012;Battuda;Nord Ovest;Lombardia;Pavia
018013;Belgioioso;Nord Ovest;Lombardia;Pavia
018014;Bereguardo;Nord Ovest;Lombardia;Pavia
018015;Borgarello;Nord Ovest;Lombardia;Pavia
018016;Borgo Priolo;Nord Ovest;Lombardia;Pavia
018017;Borgoratto Mormorolo;Nord Ovest;Lombardia;Pavia
018018;Borgo San Siro;Nord Ovest;Lombardia;Pavia
018019;Bornasco;Nord Ovest;Lombardia;Pavia
018020;Bosnasco;Nord Ovest;Lombardia;Pavia
018021;Brallo di Pregola;Nord Ovest;Lombardia;Pavia
018022;Breme;Nord Ovest;Lombardia;Pavia
018023;Bressana Bottarone;Nord Ovest;Lombardia;Pavia
018024;Broni;Nord Ovest;Lombardia;Pavia
018025;Calvignano;Nord Ovest;Lombardia;Pavia
018026;Campospinoso;Nord Ovest;Lombardia;Pavia
018027;Candia Lomellina;Nord Ovest;Lombardia;Pavia
018029;Canneto Pavese;Nord Ovest;Lombardia;Pavia
018030;Carbonara al Ticino;Nord Ovest;Lombardia;Pavia
018031;Casanova Lonati;Nord Ovest;Lombardia;Pavia
018032;Casatisma;Nord Ovest;Lombardia;Pavia
018033;Casei Gerola;Nord Ovest;Lombardia;Pavia
018034;Casorate Primo;Nord Ovest;Lombardia;Pavia
018035;Cassolnovo;Nord Ovest;Lombardia;Pavia
018036;Castana;Nord Ovest;Lombardia;Pavia
018037;Casteggio;Nord Ovest;Lombardia;Pavia
018038;Castelletto di Branduzzo;Nord Ovest;Lombardia;Pavia
018039;Castello d'Agogna;Nord Ovest;Lombardia;Pavia
018040;Castelnovetto;Nord Ovest;Lombardia;Pavia
018041;Cava Manara;Nord Ovest;Lombardia;Pavia
018042;Cecima;Nord Ovest;Lombardia;Pavia
018043;Ceranova;Nord Ovest;Lombardia;Pavia
018044;Ceretto Lomellina;Nord Ovest;Lombardia;Pavia
018045;Cergnago;Nord Ovest;Lombardia;Pavia
018046;Certosa di Pavia;Nord Ovest;Lombardia;Pavia
018047;Cervesina;Nord Ovest;Lombardia;Pavia
018048;Chignolo Po;Nord Ovest;Lombardia;Pavia
018049;Cigognola;Nord Ovest;Lombardia;Pavia
018050;Cilavegna;Nord Ovest;Lombardia;Pavia
018051;Codevilla;Nord Ovest;Lombardia;Pavia
018052;Confienza;Nord Ovest;Lombardia;Pavia
018053;Copiano;Nord Ovest;Lombardia;Pavia
018054;Corana;Nord Ovest;Lombardia;Pavia
018057;Corvino San Quirico;Nord Ovest;Lombardia;Pavia
018058;Costa de' Nobili;Nord Ovest;Lombardia;Pavia
018059;Cozzo;Nord Ovest;Lombardia;Pavia
018060;Cura Carpignano;Nord Ovest;Lombardia;Pavia
018061;Dorno;Nord Ovest;Lombardia;Pavia
018062;Ferrera Erbognone;Nord Ovest;Lombardia;Pavia
018063;Filighera;Nord Ovest;Lombardia;Pavia
018064;Fortunago;Nord Ovest;Lombardia;Pavia
018065;Frascarolo;Nord Ovest;Lombardia;Pavia
018066;Galliavola;Nord Ovest;Lombardia;Pavia
018067;Gambarana;Nord Ovest;Lombardia;Pavia
018068;Gambolò;Nord Ovest;Lombardia;Pavia
018069;Garlasco;Nord Ovest;Lombardia;Pavia
018071;Gerenzago;Nord Ovest;Lombardia;Pavia
018072;Giussago;Nord Ovest;Lombardia;Pavia
018073;Godiasco Salice Terme;Nord Ovest;Lombardia;Pavia
018074;Golferenzo;Nord Ovest;Lombardia;Pavia
018075;Gravellona Lomellina;Nord Ovest;Lombardia;Pavia
018076;Gropello Cairoli;Nord Ovest;Lombardia;Pavia
018077;Inverno e Monteleone;Nord Ovest;Lombardia;Pavia
018078;Landriano;Nord Ovest;Lombardia;Pavia
018079;Langosco;Nord Ovest;Lombardia;Pavia
018080;Lardirago;Nord Ovest;Lombardia;Pavia
018081;Linarolo;Nord Ovest;Lombardia;Pavia
018082;Lirio;Nord Ovest;Lombardia;Pavia
018083;Lomello;Nord Ovest;Lombardia;Pavia
018084;Lungavilla;Nord Ovest;Lombardia;Pavia
018085;Magherno;Nord Ovest;Lombardia;Pavia
018086;Marcignago;Nord Ovest;Lombardia;Pavia
018087;Marzano;Nord Ovest;Lombardia;Pavia
018088;Mede;Nord Ovest;Lombardia;Pavia
018089;Menconico;Nord Ovest;Lombardia;Pavia
018090;Mezzana Bigli;Nord Ovest;Lombardia;Pavia
018091;Mezzana Rabattone;Nord Ovest;Lombardia;Pavia
018092;Mezzanino;Nord Ovest;Lombardia;Pavia
018093;Miradolo Terme;Nord Ovest;Lombardia;Pavia
018094;Montalto Pavese;Nord Ovest;Lombardia;Pavia
018095;Montebello della Battaglia;Nord Ovest;Lombardia;Pavia
018096;Montecalvo Versiggia;Nord Ovest;Lombardia;Pavia
018097;Montescano;Nord Ovest;Lombardia;Pavia
018098;Montesegale;Nord Ovest;Lombardia;Pavia
018099;Monticelli Pavese;Nord Ovest;Lombardia;Pavia
018100;Montù Beccaria;Nord Ovest;Lombardia;Pavia
018101;Mornico Losana;Nord Ovest;Lombardia;Pavia
018102;Mortara;Nord Ovest;Lombardia;Pavia
018103;Nicorvo;Nord Ovest;Lombardia;Pavia
018104;Olevano di Lomellina;Nord Ovest;Lombardia;Pavia
018105;Oliva Gessi;Nord Ovest;Lombardia;Pavia
018106;Ottobiano;Nord Ovest;Lombardia;Pavia
018107;Palestro;Nord Ovest;Lombardia;Pavia
018108;Pancarana;Nord Ovest;Lombardia;Pavia
018109;Parona;Nord Ovest;Lombardia;Pavia
018110;Pavia;Nord Ovest;Lombardia;Pavia
018111;Pietra de' Giorgi;Nord Ovest;Lombardia;Pavia
018112;Pieve Albignola;Nord Ovest;Lombardia;Pavia
018113;Pieve del Cairo;Nord Ovest;Lombardia;Pavia
018114;Pieve Porto Morone;Nord Ovest;Lombardia;Pavia
018115;Pinarolo Po;Nord Ovest;Lombardia;Pavia
018116;Pizzale;Nord Ovest;Lombardia;Pavia
018117;Ponte Nizza;Nord Ovest;Lombardia;Pavia
018118;Portalbera;Nord Ovest;Lombardia;Pavia
018119;Rea;Nord Ovest;Lombardia;Pavia
018120;Redavalle;Nord Ovest;Lombardia;Pavia
018121;Retorbido;Nord Ovest;Lombardia;Pavia
018122;Rivanazzano Terme;Nord Ovest;Lombardia;Pavia
018123;Robbio;Nord Ovest;Lombardia;Pavia
018124;Robecco Pavese;Nord Ovest;Lombardia;Pavia
018125;Rocca de' Giorgi;Nord Ovest;Lombardia;Pavia
018126;Rocca Susella;Nord Ovest;Lombardia;Pavia
018127;Rognano;Nord Ovest;Lombardia;Pavia
018128;Romagnese;Nord Ovest;Lombardia;Pavia
018129;Roncaro;Nord Ovest;Lombardia;Pavia
018130;Rosasco;Nord Ovest;Lombardia;Pavia
018131;Rovescala;Nord Ovest;Lombardia;Pavia
018133;San Cipriano Po;Nord Ovest;Lombardia;Pavia
018134;San Damiano al Colle;Nord Ovest;Lombardia;Pavia
018135;San Genesio ed Uniti;Nord Ovest;Lombardia;Pavia
018136;San Giorgio di Lomellina;Nord Ovest;Lombardia;Pavia
018137;San Martino Siccomario;Nord Ovest;Lombardia;Pavia
018138;Sannazzaro de' Burgondi;Nord Ovest;Lombardia;Pavia
018139;Santa Cristina e Bissone;Nord Ovest;Lombardia;Pavia
018140;Santa Giuletta;Nord Ovest;Lombardia;Pavia
018141;Sant'Alessio con Vialone;Nord Ovest;Lombardia;Pavia
018142;Santa Margherita di Staffora;Nord Ovest;Lombardia;Pavia
018143;Santa Maria della Versa;Nord Ovest;Lombardia;Pavia
018144;Sant'Angelo Lomellina;Nord Ovest;Lombardia;Pavia
018145;San Zenone al Po;Nord Ovest;Lombardia;Pavia
018146;Sartirana Lomellina;Nord Ovest;Lombardia;Pavia
018147;Scaldasole;Nord Ovest;Lombardia;Pavia
018148;Semiana;Nord Ovest;Lombardia;Pavia
018149;Silvano Pietra;Nord Ovest;Lombardia;Pavia
018150;Siziano;Nord Ovest;Lombardia;Pavia
018151;Sommo;Nord Ovest;Lombardia;Pavia
018152;Spessa;Nord Ovest;Lombardia;Pavia
018153;Stradella;Nord Ovest;Lombardia;Pavia
018154;Suardi;Nord Ovest;Lombardia;Pavia
018155;Torrazza Coste;Nord Ovest;Lombardia;Pavia
018156;Torre Beretti e Castellaro;Nord Ovest;Lombardia;Pavia
018157;Torre d'Arese;Nord Ovest;Lombardia;Pavia
018158;Torre de' Negri;Nord Ovest;Lombardia;Pavia
018159;Torre d'Isola;Nord Ovest;Lombardia;Pavia
018160;Torrevecchia Pia;Nord Ovest;Lombardia;Pavia
018161;Torricella Verzate;Nord Ovest;Lombardia;Pavia
018162;Travacò Siccomario;Nord Ovest;Lombardia;Pavia
018163;Trivolzio;Nord Ovest;Lombardia;Pavia
018164;Tromello;Nord Ovest;Lombardia;Pavia
018165;Trovo;Nord Ovest;Lombardia;Pavia
018166;Val di Nizza;Nord Ovest;Lombardia;Pavia
018167;Valeggio;Nord Ovest;Lombardia;Pavia
018168;Valle Lomellina;Nord Ovest;Lombardia;Pavia
018169;Valle Salimbene;Nord Ovest;Lombardia;Pavia
018171;Varzi;Nord Ovest;Lombardia;Pavia
018172;Velezzo Lomellina;Nord Ovest;Lombardia;Pavia
018173;Vellezzo Bellini;Nord Ovest;Lombardia;Pavia
018174;Verretto;Nord Ovest;Lombardia;Pavia
018175;Verrua Po;Nord Ovest;Lombardia;Pavia
018176;Vidigulfo;Nord Ovest;Lombardia;Pavia
018177;Vigevano;Nord Ovest;Lombardia;Pavia
018178;Villa Biscossi;Nord Ovest;Lombardia;Pavia
018179;Villanova d'Ardenghi;Nord Ovest;Lombardia;Pavia
018180;Villanterio;Nord Ovest;Lombardia;Pavia
018181;Vistarino;Nord Ovest;Lombardia;Pavia
018182;Voghera;Nord Ovest;Lombardia;Pavia
018183;Volpara;Nord Ovest;Lombardia;Pavia
018184;Zavattarello;Nord Ovest;Lombardia;Pavia
018185;Zeccone;Nord Ovest;Lombardia;Pavia
018186;Zeme;Nord Ovest;Lombardia;Pavia
018187;Zenevredo;Nord Ovest;Lombardia;Pavia
018188;Zerbo;Nord Ovest;Lombardia;Pavia
018189;Zerbolò;Nord Ovest;Lombardia;Pavia
018190;Zinasco;Nord Ovest;Lombardia;Pavia
018191;Cornale e Bastida;Nord Ovest;Lombardia;Pavia
018192;Corteolona e Genzone;Nord Ovest;Lombardia;Pavia
018193;Colli Verdi;Nord Ovest;Lombardia;Pavia
019001;Acquanegra Cremonese;Nord Ovest;Lombardia;Cremona
019002;Agnadello;Nord Ovest;Lombardia;Cremona
019003;Annicco;Nord Ovest;Lombardia;Cremona
019004;Azzanello;Nord Ovest;Lombardia;Cremona
019005;Bagnolo Cremasco;Nord Ovest;Lombardia;Cremona
019006;Bonemerse;Nord Ovest;Lombardia;Cremona
019007;Bordolano;Nord Ovest;Lombardia;Cremona
019009;Calvatone;Nord Ovest;Lombardia;Cremona
019010;Camisano;Nord Ovest;Lombardia;Cremona
019011;Campagnola Cremasca;Nord Ovest;Lombardia;Cremona
019012;Capergnanica;Nord Ovest;Lombardia;Cremona
019013;Cappella Cantone;Nord Ovest;Lombardia;Cremona
019014;Cappella de' Picenardi;Nord Ovest;Lombardia;Cremona
019015;Capralba;Nord Ovest;Lombardia;Cremona
019016;Casalbuttano ed Uniti;Nord Ovest;Lombardia;Cremona
019017;Casale Cremasco-Vidolasco;Nord Ovest;Lombardia;Cremona
019018;Casaletto Ceredano;Nord Ovest;Lombardia;Cremona
019019;Casaletto di Sopra;Nord Ovest;Lombardia;Cremona
019020;Casaletto Vaprio;Nord Ovest;Lombardia;Cremona
019021;Casalmaggiore;Nord Ovest;Lombardia;Cremona
019022;Casalmorano;Nord Ovest;Lombardia;Cremona
019023;Casteldidone;Nord Ovest;Lombardia;Cremona
019024;Castel Gabbiano;Nord Ovest;Lombardia;Cremona
019025;Castelleone;Nord Ovest;Lombardia;Cremona
019026;Castelverde;Nord Ovest;Lombardia;Cremona
019027;Castelvisconti;Nord Ovest;Lombardia;Cremona
019028;Cella Dati;Nord Ovest;Lombardia;Cremona
019029;Chieve;Nord Ovest;Lombardia;Cremona
019030;Cicognolo;Nord Ovest;Lombardia;Cremona
019031;Cingia de' Botti;Nord Ovest;Lombardia;Cremona
019032;Corte de' Cortesi con Cignone;Nord Ovest;Lombardia;Cremona
019033;Corte de' Frati;Nord Ovest;Lombardia;Cremona
019034;Credera Rubbiano;Nord Ovest;Lombardia;Cremona
019035;Crema;Nord Ovest;Lombardia;Cremona
019036;Cremona;Nord Ovest;Lombardia;Cremona
019037;Cremosano;Nord Ovest;Lombardia;Cremona
019038;Crotta d'Adda;Nord Ovest;Lombardia;Cremona
019039;Cumignano sul Naviglio;Nord Ovest;Lombardia;Cremona
019040;Derovere;Nord Ovest;Lombardia;Cremona
019041;Dovera;Nord Ovest;Lombardia;Cremona
019043;Fiesco;Nord Ovest;Lombardia;Cremona
019044;Formigara;Nord Ovest;Lombardia;Cremona
019045;Gabbioneta-Binanuova;Nord Ovest;Lombardia;Cremona
019046;Gadesco-Pieve Delmona;Nord Ovest;Lombardia;Cremona
019047;Genivolta;Nord Ovest;Lombardia;Cremona
019048;Gerre de' Caprioli;Nord Ovest;Lombardia;Cremona
019049;Gombito;Nord Ovest;Lombardia;Cremona
019050;Grontardo;Nord Ovest;Lombardia;Cremona
019051;Grumello Cremonese ed Uniti;Nord Ovest;Lombardia;Cremona
019052;Gussola;Nord Ovest;Lombardia;Cremona
019053;Isola Dovarese;Nord Ovest;Lombardia;Cremona
019054;Izano;Nord Ovest;Lombardia;Cremona
019055;Madignano;Nord Ovest;Lombardia;Cremona
019056;Malagnino;Nord Ovest;Lombardia;Cremona
019057;Martignana di Po;Nord Ovest;Lombardia;Cremona
019058;Monte Cremasco;Nord Ovest;Lombardia;Cremona
019059;Montodine;Nord Ovest;Lombardia;Cremona
019060;Moscazzano;Nord Ovest;Lombardia;Cremona
019061;Motta Baluffi;Nord Ovest;Lombardia;Cremona
019062;Offanengo;Nord Ovest;Lombardia;Cremona
019063;Olmeneta;Nord Ovest;Lombardia;Cremona
019064;Ostiano;Nord Ovest;Lombardia;Cremona
019065;Paderno Ponchielli;Nord Ovest;Lombardia;Cremona
019066;Palazzo Pignano;Nord Ovest;Lombardia;Cremona
019067;Pandino;Nord Ovest;Lombardia;Cremona
019068;Persico Dosimo;Nord Ovest;Lombardia;Cremona
019069;Pescarolo ed Uniti;Nord Ovest;Lombardia;Cremona
019070;Pessina Cremonese;Nord Ovest;Lombardia;Cremona
019072;Pianengo;Nord Ovest;Lombardia;Cremona
019073;Pieranica;Nord Ovest;Lombardia;Cremona
019074;Pieve d'Olmi;Nord Ovest;Lombardia;Cremona
019075;Pieve San Giacomo;Nord Ovest;Lombardia;Cremona
019076;Pizzighettone;Nord Ovest;Lombardia;Cremona
019077;Pozzaglio ed Uniti;Nord Ovest;Lombardia;Cremona
019078;Quintano;Nord Ovest;Lombardia;Cremona
019079;Ricengo;Nord Ovest;Lombardia;Cremona
019080;Ripalta Arpina;Nord Ovest;Lombardia;Cremona
019081;Ripalta Cremasca;Nord Ovest;Lombardia;Cremona
019082;Ripalta Guerina;Nord Ovest;Lombardia;Cremona
019083;Rivarolo del Re ed Uniti;Nord Ovest;Lombardia;Cremona
019084;Rivolta d'Adda;Nord Ovest;Lombardia;Cremona
019085;Robecco d'Oglio;Nord Ovest;Lombardia;Cremona
019086;Romanengo;Nord Ovest;Lombardia;Cremona
019087;Salvirola;Nord Ovest;Lombardia;Cremona
019088;San Bassano;Nord Ovest;Lombardia;Cremona
019089;San Daniele Po;Nord Ovest;Lombardia;Cremona
019090;San Giovanni in Croce;Nord Ovest;Lombardia;Cremona
019091;San Martino del Lago;Nord Ovest;Lombardia;Cremona
019092;Scandolara Ravara;Nord Ovest;Lombardia;Cremona
019093;Scandolara Ripa d'Oglio;Nord Ovest;Lombardia;Cremona
019094;Sergnano;Nord Ovest;Lombardia;Cremona
019095;Sesto ed Uniti;Nord Ovest;Lombardia;Cremona
019096;Solarolo Rainerio;Nord Ovest;Lombardia;Cremona
019097;Soncino;Nord Ovest;Lombardia;Cremona
019098;Soresina;Nord Ovest;Lombardia;Cremona
019099;Sospiro;Nord Ovest;Lombardia;Cremona
019100;Spinadesco;Nord Ovest;Lombardia;Cremona
019101;Spineda;Nord Ovest;Lombardia;Cremona
019102;Spino d'Adda;Nord Ovest;Lombardia;Cremona
019103;Stagno Lombardo;Nord Ovest;Lombardia;Cremona
019104;Ticengo;Nord Ovest;Lombardia;Cremona
019105;Torlino Vimercati;Nord Ovest;Lombardia;Cremona
019106;Tornata;Nord Ovest;Lombardia;Cremona
019107;Torre de' Picenardi;Nord Ovest;Lombardia;Cremona
019108;Torricella del Pizzo;Nord Ovest;Lombardia;Cremona
019109;Trescore Cremasco;Nord Ovest;Lombardia;Cremona
019110;Trigolo;Nord Ovest;Lombardia;Cremona
019111;Vaiano Cremasco;Nord Ovest;Lombardia;Cremona
019112;Vailate;Nord Ovest;Lombardia;Cremona
019113;Vescovato;Nord Ovest;Lombardia;Cremona
019114;Volongo;Nord Ovest;Lombardia;Cremona
019115;Voltido;Nord Ovest;Lombardia;Cremona
019116;Piadena Drizzona;Nord Ovest;Lombardia;Cremona
020001;Acquanegra sul Chiese;Nord Ovest;Lombardia;Mantova
020002;Asola;Nord Ovest;Lombardia;Mantova
020003;Bagnolo San Vito;Nord Ovest;Lombardia;Mantova
020007;Bozzolo;Nord Ovest;Lombardia;Mantova
020008;Canneto sull'Oglio;Nord Ovest;Lombardia;Mantova
020010;Casalmoro;Nord Ovest;Lombardia;Mantova
020011;Casaloldo;Nord Ovest;Lombardia;Mantova
020012;Casalromano;Nord Ovest;Lombardia;Mantova
020013;Castelbelforte;Nord Ovest;Lombardia;Mantova
020014;Castel d'Ario;Nord Ovest;Lombardia;Mantova
020015;Castel Goffredo;Nord Ovest;Lombardia;Mantova
020016;Castellucchio;Nord Ovest;Lombardia;Mantova
020017;Castiglione delle Stiviere;Nord Ovest;Lombardia;Mantova
020018;Cavriana;Nord Ovest;Lombardia;Mantova
020019;Ceresara;Nord Ovest;Lombardia;Mantova
020020;Commessaggio;Nord Ovest;Lombardia;Mantova
020021;Curtatone;Nord Ovest;Lombardia;Mantova
020022;Dosolo;Nord Ovest;Lombardia;Mantova
020024;Gazoldo degli Ippoliti;Nord Ovest;Lombardia;Mantova
020025;Gazzuolo;Nord Ovest;Lombardia;Mantova
020026;Goito;Nord Ovest;Lombardia;Mantova
020027;Gonzaga;Nord Ovest;Lombardia;Mantova
020028;Guidizzolo;Nord Ovest;Lombardia;Mantova
020029;Magnacavallo;Nord Ovest;Lombardia;Mantova
020030;Mantova;Nord Ovest;Lombardia;Mantova
020031;Marcaria;Nord Ovest;Lombardia;Mantova
020032;Mariana Mantovana;Nord Ovest;Lombardia;Mantova
020033;Marmirolo;Nord Ovest;Lombardia;Mantova
020034;Medole;Nord Ovest;Lombardia;Mantova
020035;Moglia;Nord Ovest;Lombardia;Mantova
020036;Monzambano;Nord Ovest;Lombardia;Mantova
020037;Motteggiana;Nord Ovest;Lombardia;Mantova
020038;Ostiglia;Nord Ovest;Lombardia;Mantova
020039;Pegognaga;Nord Ovest;Lombardia;Mantova
020041;Piubega;Nord Ovest;Lombardia;Mantova
020042;Poggio Rusco;Nord Ovest;Lombardia;Mantova
020043;Pomponesco;Nord Ovest;Lombardia;Mantova
020044;Ponti sul Mincio;Nord Ovest;Lombardia;Mantova
020045;Porto Mantovano;Nord Ovest;Lombardia;Mantova
020046;Quingentole;Nord Ovest;Lombardia;Mantova
020047;Quistello;Nord Ovest;Lombardia;Mantova
020048;Redondesco;Nord Ovest;Lombardia;Mantova
020050;Rivarolo Mantovano;Nord Ovest;Lombardia;Mantova
020051;Rodigo;Nord Ovest;Lombardia;Mantova
020052;Roncoferraro;Nord Ovest;Lombardia;Mantova
020053;Roverbella;Nord Ovest;Lombardia;Mantova
020054;Sabbioneta;Nord Ovest;Lombardia;Mantova
020055;San Benedetto Po;Nord Ovest;Lombardia;Mantova
020056;San Giacomo delle Segnate;Nord Ovest;Lombardia;Mantova
020057;San Giorgio Bigarello;Nord Ovest;Lombardia;Mantova
020058;San Giovanni del Dosso;Nord Ovest;Lombardia;Mantova
020059;San Martino dall'Argine;Nord Ovest;Lombardia;Mantova
020060;Schivenoglia;Nord Ovest;Lombardia;Mantova
020061;Sermide e Felonica;Nord Ovest;Lombardia;Mantova
020062;Serravalle a Po;Nord Ovest;Lombardia;Mantova
020063;Solferino;Nord Ovest;Lombardia;Mantova
020064;Sustinente;Nord Ovest;Lombardia;Mantova
020065;Suzzara;Nord Ovest;Lombardia;Mantova
020066;Viadana;Nord Ovest;Lombardia;Mantova
020068;Villimpenta;Nord Ovest;Lombardia;Mantova
020070;Volta Mantovana;Nord Ovest;Lombardia;Mantova
020071;Borgo Virgilio;Nord Ovest;Lombardia;Mantova
020072;Borgo Mantovano;Nord Ovest;Lombardia;Mantova
020073;Borgocarbonara;Nord Ovest;Lombardia;Mantova
097001;Abbadia Lariana;Nord Ovest;Lombardia;Lecco
097002;Airuno;Nord Ovest;Lombardia;Lecco
097003;Annone di Brianza;Nord Ovest;Lombardia;Lecco
097004;Ballabio;Nord Ovest;Lombardia;Lecco
097005;Barzago;Nord Ovest;Lombardia;Lecco
097006;Barzanò;Nord Ovest;Lombardia;Lecco
097007;Barzio;Nord Ovest;Lombardia;Lecco
097008;Bellano;Nord Ovest;Lombardia;Lecco
097009;Bosisio Parini;Nord Ovest;Lombardia;Lecco
097010;Brivio;Nord Ovest;Lombardia;Lecco
097011;Bulciago;Nord Ovest;Lombardia;Lecco
097012;Calco;Nord Ovest;Lombardia;Lecco
097013;Calolziocorte;Nord Ovest;Lombardia;Lecco
097014;Carenno;Nord Ovest;Lombardia;Lecco
097015;Casargo;Nord Ovest;Lombardia;Lecco
097016;Casatenovo;Nord Ovest;Lombardia;Lecco
097017;Cassago Brianza;Nord Ovest;Lombardia;Lecco
097018;Cassina Valsassina;Nord Ovest;Lombardia;Lecco
097019;Castello di Brianza;Nord Ovest;Lombardia;Lecco
